StudentID,Course Id,Instructor id,Prior Course Grade,Assignment1,Assignment2,Exam,Exam  grades,WEEK1(online libray usage),Average1,Week2(online library usage),Average 2,Week3(Online library usage),Average3,Week(Online library usage),Average4,Week5(Online library usage),Average5,week6(Online library usage),Average 6,week7(Online library usage),Average7,Week1(Library visit),,week2(Library visit),,week3(Library visit),,week4(Library visit),,week5(Library visit),,week6(Library visit),,week7(Library visit),,Quiz attempts,Week1(Engagement Rating),Average,Week2(Engagement Rating),Average,Week3(Engagement Rating),Average,Week4(Engagement Rating),Average,Week5(Engagement Rating),Average,Week6(Engagement Rating),Average,Week7(Engagement Rating),Average,Course access week1,Activity Behaviour1 ,Course access week2,Activity behaviour 2,course access week3,Activity behaviour3,course access week4,Activity behaviour 4,course accessweek5,Activity behaviour week5,course accessweek6,Activity behaviour Week6,courseaccessweek7,Activity Behaviour 7,Assignment 1,Assignment submitted,Assignment 2,Assignment 2
12009,161.322,123456,0.47,0.7,0.69,0.76,Medium risk,2,3.82,1,4.21,3,3.9,4,4.28,2,4.17,4,4.05,2,3.94,2,3.2,6,3.91,4,3.61,0,3.48,7,3.64,2,3.51,7,3.66,1,8.8,5.7,3,7.4,7.5,5.7,3.2,6.1,2.5,6.8,0.5,6.2,3.9,4.4,9,Very active,8,Very active,8,Veryactive,9,Veryactive,5,Active,4,Active,7,Very Active,1,7/29/2016,1,8/28/2016
11902,161.322,123456,0.71,0.9,0.69,0.77,Medium risk,4,3.82,6,4.21,6,3.9,6,4.28,1,4.17,1,4.05,5,3.94,1,3.2,1,3.91,5,3.61,3,3.48,1,3.64,0,3.51,5,3.66,2,2.4,5.7,1.8,7.4,0.3,5.7,9.9,6.1,0.8,6.8,3.7,6.2,5.2,4.4,9,Very active,9,Very active,1,lessactive,2,lessactive,8,Very active,5,Active,1,Less Active,1,7/24/2016,1,8/23/2016
11914,161.322,123456,0.51,0.9,0.7,0.78,Medium risk,6,3.82,1,4.21,2,3.9,6,4.28,7,4.17,2,4.05,1,3.94,5,3.2,7,3.91,5,3.61,2,3.48,2,3.64,3,3.51,5,3.66,2,0.7,5.7,0.2,7.4,9.7,5.7,5.1,6.1,0.9,6.8,1.8,6.2,5.4,4.4,9,Very active,7,Very active,5,Active,2,lessactive,5,Active,6,Very Active,4,Active,1,7/30/2016,1,8/28/2016
11958,161.322,123456,0.93,1,0.7,0.79,Medium risk,5,3.82,7,4.21,3,3.9,3,4.28,5,4.17,1,4.05,6,3.94,7,3.2,4,3.91,2,3.61,6,3.48,1,3.64,3,3.51,4,3.66,4,4.3,5.7,4.4,7.4,9.3,5.7,9.1,6.1,9.7,6.8,8.7,6.2,9.8,4.4,9,Very active,4,Active,6,Veryactive,7,Veryactive,2,Less Active,4,Active,5,Active,1,7/28/2016,1,8/22/2016
11883,161.322,123456,0.24,0.7,0.71,0.77,Medium risk,4,3.82,5,4.21,6,3.9,2,4.28,4,4.17,4,4.05,3,3.94,5,3.2,0,3.91,7,3.61,2,3.48,1,3.64,6,3.51,5,3.66,5,4,5.7,7.8,7.4,1.4,5.7,7.9,6.1,6.4,6.8,0,6.2,0.3,4.4,2,LessActive,9,Very active,3,Active,5,active,2,Less Active,6,Very Active,7,Very Active,1,7/27/2016,1,8/31/2016
11925,161.322,123456,0.81,0.7,0.73,0.78,Medium risk,7,3.82,2,4.21,3,3.9,3,4.28,5,4.17,1,4.05,7,3.94,3,3.2,2,3.91,5,3.61,7,3.48,7,3.64,4,3.51,0,3.66,4,8.7,5.7,1.5,7.4,4.3,5.7,3.4,6.1,9.6,6.8,3.8,6.2,2.2,4.4,5,Active,5,Active,9,Veryactive,1,lessactive,8,Very active,9,Very Active,2,Less Active,1,7/16/2016,1,8/21/2016
11997,161.322,123456,0.87,1,0.74,0.81,Low risk,5,3.82,7,4.21,7,3.9,7,4.28,3,4.17,6,4.05,6,3.94,5,3.2,7,3.91,3,3.61,7,3.48,7,3.64,2,3.51,0,3.66,1,7.4,5.7,6.5,7.4,7.7,5.7,7.6,6.1,6.8,6.8,2.2,6.2,7.9,4.4,3,Active,9,Very active,4,Active,1,lessactive,5,Active,5,Active,9,Very Active,1,7/22/2016,1,8/25/2016
11895,161.322,123456,0.53,0.9,0.8,0.84,Low risk,1,3.82,1,4.21,4,3.9,1,4.28,2,4.17,7,4.05,5,3.94,0,3.2,4,3.91,3,3.61,6,3.48,5,3.64,6,3.51,7,3.66,1,8.2,5.7,3.1,7.4,2.1,5.7,9.6,6.1,7.2,6.8,1.3,6.2,2.8,4.4,6,Very active,7,Very active,6,Veryactive,7,Veryactive,4,Active,5,Active,1,Less Active,1,7/25/2016,1,8/29/2016
11990,161.322,123456,0.46,0.8,0.86,0.87,Low risk,2,3.82,6,4.21,4,3.9,2,4.28,4,4.17,6,4.05,2,3.94,5,3.2,3,3.91,1,3.61,0,3.48,2,3.64,5,3.51,7,3.66,3,1.5,5.7,4.7,7.4,6.7,5.7,6.6,6.1,2.6,6.8,1.7,6.2,5.3,4.4,8,Very active,8,Very active,7,Veryactive,4,active,2,Less Active,2,Less Active,4,Active,1,7/19/2016,1,8/29/2016
11875,161.322,123456,0.34,1,0.95,0.94,Low risk,7,3.82,6,4.21,7,3.9,4,4.28,7,4.17,5,4.05,7,3.94,5,3.2,5,3.91,4,3.61,1,3.48,1,3.64,3,3.51,2,3.66,3,0.6,5.7,9.9,7.4,1.2,5.7,3.4,6.1,8.4,6.8,5.7,6.2,9.7,4.4,6,Very active,4,Active,3,Active,9,Veryactive,6,Very active,8,Very Active,6,Very Active,1,7/19/2016,1,8/25/2016
11956,161.322,123456,0.32,1,1,0.97,Low risk,3,3.82,2,4.21,3,3.9,2,4.28,5,4.17,4,4.05,7,3.94,3,3.2,4,3.91,5,3.61,2,3.48,0,3.64,5,3.51,2,3.66,2,3.5,5.7,9.7,7.4,0.8,5.7,8.6,6.1,4.5,6.8,0.2,6.2,6.4,4.4,7,Very active,9,Very active,1,lessactive,9,Veryactive,9,Very active,4,Active,1,Less Active,1,7/27/2016,1,8/23/2016
11850,161.322,123456,0.21,0.7,0.29,0.51,High risk,4,3.82,4,4.21,6,3.9,5,4.28,4,4.17,3,4.05,6,3.94,5,3.2,3,3.91,5,3.61,2,3.48,6,3.64,2,3.51,4,3.66,2,0.8,5.7,2.1,7.4,3.5,5.7,3.5,6.1,5.2,6.8,9.5,6.2,1.8,4.4,3,Active,4,Active,5,Active,5,active,1,Less Active,2,Less Active,6,Very Active,1,7/17/2016,1,8/20/2016
11978,161.322,123456,0.59,0.9,0.3,0.54,High risk,4,3.82,6,4.21,7,3.9,5,4.28,4,4.17,7,4.05,3,3.94,3,3.2,7,3.91,5,3.61,6,3.48,4,3.64,4,3.51,1,3.66,2,4.4,5.7,0.3,7.4,5.8,5.7,8.3,6.1,0.5,6.8,2.3,6.2,7,4.4,4,Active,5,Active,1,lessactive,3,active,7,Very active,8,Very Active,6,Very Active,1,7/29/2016,1,8/29/2016
11894,161.322,123456,0.27,0.6,0.51,0.64,High risk,2,3.82,7,4.21,4,3.9,7,4.28,6,4.17,7,4.05,5,3.94,4,3.2,3,3.91,3,3.61,5,3.48,0,3.64,0,3.51,4,3.66,2,0.3,5.7,9.9,7.4,4.4,5.7,2.4,6.1,1.6,6.8,0.2,6.2,9,4.4,8,Very active,2,Active,6,Veryactive,7,Veryactive,1,Less Active,8,Very Active,4,Active,1,7/27/2016,1,8/24/2016
11926,161.322,123456,0.37,1,0.58,0.71,Medium risk,2,3.82,5,4.21,5,3.9,3,4.28,4,4.17,1,4.05,2,3.94,6,3.2,5,3.91,5,3.61,2,3.48,5,3.64,3,3.51,2,3.66,4,0.7,5.7,3.4,7.4,2.2,5.7,9,6.1,3.5,6.8,1.8,6.2,9.5,4.4,2,LessActive,7,Very active,5,Active,4,active,3,Active,4,Active,5,Active,1,7/22/2016,1,8/23/2016
12048,161.322,123456,0.84,0.8,0.59,0.71,Medium risk,1,3.82,3,4.21,5,3.9,4,4.28,6,4.17,6,4.05,6,3.94,5,3.2,1,3.91,4,3.61,3,3.48,0,3.64,1,3.51,5,3.66,4,5.1,5.7,3.3,7.4,0.2,5.7,7.4,6.1,6.7,6.8,8.9,6.2,0.6,4.4,1,LessActive,2,Active,8,Veryactive,6,Veryactive,7,Very active,6,Very Active,4,Active,1,7/30/2016,1,8/23/2016
12033,161.322,123456,0.47,0.7,0.6,0.71,Medium risk,2,3.82,4,4.21,7,3.9,2,4.28,6,4.17,6,4.05,3,3.94,4,3.2,7,3.91,3,3.61,3,3.48,2,3.64,1,3.51,0,3.66,3,7,5.7,9.3,7.4,4.6,5.7,3.4,6.1,1.6,6.8,8.6,6.2,3.5,4.4,8,Very active,8,Very active,4,Active,6,Veryactive,5,Active,4,Active,7,Very Active,1,7/26/2016,1,8/25/2016
11882,161.322,123456,0.44,0.7,0.64,0.73,Medium risk,3,3.82,2,4.21,4,3.9,1,4.28,3,4.17,7,4.05,4,3.94,7,3.2,2,3.91,4,3.61,0,3.48,1,3.64,6,3.51,6,3.66,3,7.7,5.7,2.3,7.4,1.8,5.7,2.1,6.1,5.1,6.8,3,6.2,2.8,4.4,7,Very active,9,Very active,1,lessactive,6,Veryactive,3,Active,5,Active,6,Very Active,1,7/14/2016,1,8/25/2016
12040,161.322,123456,0.09,0.5,0.19,0.44,High risk,3,3.82,5,4.21,6,3.9,7,4.28,7,4.17,1,4.05,7,3.94,3,3.2,0,3.91,4,3.61,6,3.48,6,3.64,0,3.51,5,3.66,5,4.2,5.7,7,7.4,9.8,5.7,2.7,6.1,3,6.8,1.1,6.2,5.8,4.4,4,Active,5,Active,8,Veryactive,7,Veryactive,6,Very active,9,Very Active,4,Active,1,7/18/2016,1,8/28/2016
11823,161.322,123456,0.1,0.7,0.55,0.6,High risk,7,3.82,2,4.21,2,3.9,5,4.28,7,4.17,3,4.05,2,3.94,4,3.2,4,3.91,3,3.61,0,3.48,7,3.64,1,3.51,6,3.66,1,8.6,5.7,5.8,7.4,9.1,5.7,3.4,6.1,4.1,6.8,1.3,6.2,0,4.4,1,LessActive,4,Active,8,Veryactive,7,Veryactive,9,Very active,5,Active,6,Very Active,1,7/26/2016,1,8/29/2016
11918,161.322,123456,0.99,0.6,0.55,0.67,Medium risk,7,3.82,6,4.21,2,3.9,6,4.28,3,4.17,5,4.05,7,3.94,3,3.2,2,3.91,4,3.61,0,3.48,1,3.64,7,3.51,6,3.66,5,6.6,5.7,0.1,7.4,3.7,5.7,4.8,6.1,9.5,6.8,1.1,6.2,7.9,4.4,5,Active,3,Active,5,Active,8,Veryactive,1,Less Active,2,Less Active,1,Less Active,1,7/21/2016,1,8/30/2016
11888,161.322,123456,0.93,0.9,0.59,0.72,Medium risk,2,3.82,6,4.21,1,3.9,5,4.28,1,4.17,4,4.05,3,3.94,3,3.2,5,3.91,3,3.61,2,3.48,5,3.64,6,3.51,2,3.66,1,9.3,5.7,2.6,7.4,9.9,5.7,6.1,6.1,2.2,6.8,0.4,6.2,10,4.4,3,Active,9,Very active,4,Active,9,Veryactive,6,Very active,4,Active,6,Very Active,1,7/26/2016,1,8/23/2016
11861,161.322,123456,1,0.8,0.64,0.74,Medium risk,1,3.82,3,4.21,3,3.9,7,4.28,7,4.17,3,4.05,3,3.94,5,3.2,2,3.91,7,3.61,3,3.48,2,3.64,5,3.51,7,3.66,3,4.1,5.7,4.9,7.4,3.1,5.7,0.5,6.1,2.4,6.8,1.8,6.2,4.1,4.4,3,Active,8,Very active,6,Veryactive,6,Veryactive,2,Less Active,1,Less Active,7,Very Active,1,7/21/2016,1,8/24/2016
11922,161.322,123456,0.63,0.9,0.64,0.75,Medium risk,2,3.82,7,4.21,6,3.9,4,4.28,6,4.17,7,4.05,1,3.94,5,3.2,3,3.91,2,3.61,0,3.48,4,3.64,4,3.51,0,3.66,2,7.8,5.7,7.8,7.4,6.2,5.7,1.7,6.1,7.8,6.8,7.3,6.2,2.7,4.4,4,Active,2,Active,9,Veryactive,1,lessactive,3,Active,3,Active,9,Very Active,1,7/15/2016,1,8/23/2016
11870,161.322,123456,0.63,0.8,0.65,0.75,Medium risk,2,3.82,5,4.21,3,3.9,7,4.28,7,4.17,3,4.05,1,3.94,2,3.2,3,3.91,0,3.61,4,3.48,6,3.64,3,3.51,2,3.66,5,7.2,5.7,4.8,7.4,9.6,5.7,0.6,6.1,3.8,6.8,5.2,6.2,3.9,4.4,4,Active,7,Very active,1,lessactive,3,active,3,Active,6,Very Active,2,Less Active,1,7/21/2016,1,8/28/2016
11934,161.322,123456,0.73,0.7,0.68,0.75,Medium risk,2,3.82,1,4.21,3,3.9,7,4.28,3,4.17,5,4.05,4,3.94,5,3.2,2,3.91,4,3.61,4,3.48,1,3.64,2,3.51,1,3.66,5,0.3,5.7,9.1,7.4,5.4,5.7,9.4,6.1,2.7,6.8,4.5,6.2,1.7,4.4,6,Very active,6,Very active,8,Veryactive,8,Veryactive,8,Very active,5,Active,6,Very Active,1,7/24/2016,1,8/21/2016
11838,161.322,123456,0.42,0.7,0.68,0.75,Medium risk,7,3.82,5,4.21,3,3.9,2,4.28,3,4.17,2,4.05,3,3.94,1,3.2,5,3.91,4,3.61,6,3.48,2,3.64,7,3.51,3,3.66,3,2.2,5.7,9,7.4,4,5.7,4.1,6.1,8.5,6.8,5.8,6.2,1.1,4.4,4,Active,7,Very active,4,Active,5,active,3,Active,4,Active,8,Very Active,1,7/30/2016,1,8/29/2016
11917,161.322,123456,0.19,0.9,0.68,0.77,Medium risk,7,3.82,5,4.21,6,3.9,2,4.28,3,4.17,5,4.05,1,3.94,1,3.2,1,3.91,7,3.61,4,3.48,4,3.64,1,3.51,0,3.66,4,3.9,5.7,4.4,7.4,0.7,5.7,1.9,6.1,9.4,6.8,6.3,6.2,4.5,4.4,1,LessActive,6,Very active,5,Active,2,lessactive,2,Less Active,7,Very Active,9,Very Active,1,7/17/2016,1,8/21/2016
11995,161.322,123456,0.52,0.9,0.7,0.78,Medium risk,1,3.82,5,4.21,3,3.9,2,4.28,3,4.17,4,4.05,1,3.94,4,3.2,2,3.91,2,3.61,0,3.48,7,3.64,3,3.51,5,3.66,3,3.3,5.7,8.5,7.4,5.4,5.7,7.1,6.1,9.7,6.8,10,6.2,6.9,4.4,6,Very active,3,Active,8,Veryactive,5,active,7,Very active,9,Very Active,4,Active,1,7/21/2016,1,8/28/2016
11843,161.322,123456,0.99,1,0.74,0.82,Low risk,2,3.82,1,4.21,7,3.9,6,4.28,7,4.17,6,4.05,3,3.94,6,3.2,1,3.91,4,3.61,7,3.48,7,3.64,4,3.51,4,3.66,2,7.1,5.7,6.2,7.4,2.2,5.7,0.1,6.1,9.9,6.8,3.5,6.2,6.1,4.4,7,Very active,1,Active,7,Veryactive,1,lessactive,1,Less Active,4,Active,6,Very Active,1,7/20/2016,1,8/31/2016
11968,161.322,123456,0.68,1,0.85,0.88,Low risk,7,3.82,3,4.21,4,3.9,6,4.28,7,4.17,6,4.05,2,3.94,1,3.2,4,3.91,4,3.61,2,3.48,7,3.64,5,3.51,7,3.66,5,8.5,5.7,9.8,7.4,1.9,5.7,0.2,6.1,8.5,6.8,9.2,6.2,6.1,4.4,7,Very active,4,Active,4,Active,3,active,8,Very active,5,Active,1,Less Active,1,7/29/2016,1,8/25/2016
12035,161.322,123456,0.42,0.9,0.33,0.56,High risk,3,3.82,3,4.21,4,3.9,7,4.28,4,4.17,5,4.05,3,3.94,5,3.2,3,3.91,0,3.61,2,3.48,6,3.64,0,3.51,6,3.66,3,8.8,5.7,7.4,7.4,1.6,5.7,9.8,6.1,3.2,6.8,1,6.2,0.2,4.4,6,Very active,4,Active,9,Veryactive,6,Veryactive,5,Active,2,Less Active,3,Active,1,7/30/2016,1,8/24/2016
12037,161.322,123456,0.58,0.7,0.6,0.71,Medium risk,2,3.82,6,4.21,7,3.9,1,4.28,4,4.17,2,4.05,2,3.94,6,3.2,5,3.91,2,3.61,4,3.48,6,3.64,3,3.51,4,3.66,2,0.8,5.7,2.5,7.4,0.9,5.7,7.3,6.1,7.8,6.8,7.1,6.2,9.8,4.4,4,Active,3,Active,7,Veryactive,9,Veryactive,6,Very active,3,Active,2,Less Active,1,7/21/2016,1,8/22/2016
11871,161.322,123456,0.51,0.7,0.73,0.79,Medium risk,4,3.82,3,4.21,2,3.9,3,4.28,1,4.17,3,4.05,5,3.94,2,3.2,6,3.91,5,3.61,6,3.48,2,3.64,1,3.51,0,3.66,2,9.7,5.7,6.6,7.4,6.6,5.7,9.5,6.1,7.7,6.8,2.8,6.2,0.3,4.4,5,Active,9,Very active,4,Active,6,Veryactive,5,Active,8,Very Active,6,Very Active,1,7/25/2016,1,8/18/2016
11984,161.322,123456,0.72,0.9,0.75,0.82,Low risk,7,3.82,3,4.21,2,3.9,7,4.28,1,4.17,6,4.05,2,3.94,0,3.2,3,3.91,7,3.61,4,3.48,4,3.64,2,3.51,7,3.66,5,6.8,5.7,2.4,7.4,2.8,5.7,8.9,6.1,0.1,6.8,1.4,6.2,4.8,4.4,4,Active,9,Very active,5,Active,9,Veryactive,4,Active,5,Active,7,Very Active,1,7/24/2016,1,8/27/2016
12036,161.322,123456,0.22,0.9,0.86,0.89,Low risk,2,3.82,7,4.21,6,3.9,5,4.28,7,4.17,2,4.05,7,3.94,2,3.2,4,3.91,2,3.61,4,3.48,3,3.64,3,3.51,2,3.66,4,1.9,5.7,1.9,7.4,5.8,5.7,1.4,6.1,7,6.8,7.5,6.2,6.2,4.4,9,Very active,1,Active,6,Veryactive,5,active,9,Very active,1,Less Active,5,Active,1,7/22/2016,1,8/18/2016
11954,161.322,123456,0.05,0.8,0.34,0.56,High risk,6,3.82,2,4.21,7,3.9,4,4.28,7,4.17,3,4.05,1,3.94,6,3.2,3,3.91,5,3.61,7,3.48,0,3.64,0,3.51,5,3.66,1,5.7,5.7,0.7,7.4,9.3,5.7,6.6,6.1,5.7,6.8,4.4,6.2,0.1,4.4,9,Very active,7,Very active,4,Active,7,Veryactive,5,Active,7,Very Active,4,Active,1,7/30/2016,1,8/28/2016
11967,161.322,123456,0.38,0.8,0.4,0.6,High risk,1,3.82,6,4.21,3,3.9,1,4.28,1,4.17,2,4.05,2,3.94,1,3.2,4,3.91,3,3.61,3,3.48,4,3.64,5,3.51,3,3.66,1,4.7,5.7,1.5,7.4,6.1,5.7,2.8,6.1,6.1,6.8,4.5,6.2,1,4.4,5,Active,7,Very active,5,Active,9,Veryactive,7,Very active,5,Active,6,Very Active,1,7/30/2016,1,8/28/2016
11818,161.322,123456,0.15,0.7,0.53,0.67,Medium risk,7,3.82,5,4.21,6,3.9,7,4.28,5,4.17,3,4.05,6,3.94,1,3.2,5,3.91,2,3.61,0,3.48,6,3.64,0,3.51,7,3.66,4,5.7,5.7,9.1,7.4,9.2,5.7,3.5,6.1,5.1,6.8,6.5,6.2,6.9,4.4,5,Active,8,Very active,8,Veryactive,9,Veryactive,8,Very active,3,Active,9,Very Active,1,7/28/2016,1,8/28/2016
11936,161.322,123456,0.36,0.8,0.53,0.67,Medium risk,5,3.82,3,4.21,6,3.9,1,4.28,4,4.17,3,4.05,5,3.94,0,3.2,3,3.91,4,3.61,1,3.48,0,3.64,4,3.51,7,3.66,4,2.8,5.7,0.2,7.4,4.8,5.7,1.6,6.1,0,6.8,8.3,6.2,5.5,4.4,3,Active,6,Very active,1,lessactive,8,Veryactive,7,Very active,6,Very Active,7,Very Active,1,7/19/2016,1,8/20/2016
11989,161.322,123456,0.44,0.6,0.56,0.68,Medium risk,4,3.82,7,4.21,1,3.9,5,4.28,2,4.17,5,4.05,5,3.94,1,3.2,4,3.91,3,3.61,3,3.48,1,3.64,4,3.51,5,3.66,3,1.1,5.7,0.8,7.4,2.5,5.7,8.7,6.1,6.1,6.8,1.3,6.2,9.8,4.4,1,LessActive,3,Active,2,lessactive,8,Veryactive,6,Very active,5,Active,9,Very Active,1,7/15/2016,1,8/20/2016
11933,161.322,123456,0.52,0.9,0.58,0.71,Medium risk,3,3.82,6,4.21,6,3.9,7,4.28,5,4.17,6,4.05,7,3.94,4,3.2,3,3.91,2,3.61,6,3.48,4,3.64,2,3.51,6,3.66,1,9.2,5.7,5.9,7.4,8.2,5.7,3.4,6.1,2,6.8,7.3,6.2,6.2,4.4,7,Very active,4,Active,5,Active,2,lessactive,8,Very active,7,Very Active,8,Very Active,1,7/29/2016,1,8/25/2016
11864,161.322,123456,0.52,0.8,0.65,0.75,Medium risk,4,3.82,5,4.21,2,3.9,6,4.28,5,4.17,3,4.05,5,3.94,0,3.2,6,3.91,1,3.61,4,3.48,2,3.64,5,3.51,3,3.66,2,6.7,5.7,4.1,7.4,3.1,5.7,9.1,6.1,9.6,6.8,4.8,6.2,0.9,4.4,8,Very active,7,Very active,4,Active,4,active,8,Very active,7,Very Active,1,Less Active,1,7/22/2016,1,8/27/2016
11985,161.322,123456,0.18,0.6,0.68,0.75,Medium risk,1,3.82,7,4.21,6,3.9,6,4.28,2,4.17,7,4.05,6,3.94,4,3.2,7,3.91,1,3.61,4,3.48,5,3.64,5,3.51,6,3.66,4,5.9,5.7,1.5,7.4,0.8,5.7,6,6.1,9.2,6.8,0.8,6.2,5.9,4.4,3,Active,3,Active,1,lessactive,6,Veryactive,2,Less Active,9,Very Active,1,Less Active,1,7/26/2016,1,8/21/2016
11836,161.322,123456,0.77,0.9,0.68,0.77,Medium risk,7,3.82,4,4.21,4,3.9,1,4.28,3,4.17,2,4.05,2,3.94,7,3.2,3,3.91,3,3.61,3,3.48,2,3.64,1,3.51,4,3.66,5,8.4,5.7,2.4,7.4,5.7,5.7,6.4,6.1,4.8,6.8,7.6,6.2,7.8,4.4,1,LessActive,2,Active,9,Veryactive,6,Veryactive,7,Very active,6,Very Active,5,Active,1,7/30/2016,1,8/30/2016
11852,161.322,123456,0.59,0.7,0.73,0.79,Medium risk,3,3.82,7,4.21,1,3.9,6,4.28,4,4.17,3,4.05,6,3.94,0,3.2,0,3.91,0,3.61,2,3.48,3,3.64,1,3.51,3,3.66,3,3.3,5.7,8.1,7.4,5.3,5.7,1.8,6.1,1.4,6.8,7.8,6.2,1.5,4.4,5,Active,5,Active,1,lessactive,9,Veryactive,4,Active,4,Active,2,Less Active,1,7/21/2016,1,8/23/2016
12012,161.322,123456,0.54,0.9,0.74,0.81,Low risk,5,3.82,6,4.21,1,3.9,6,4.28,6,4.17,1,4.05,5,3.94,2,3.2,3,3.91,6,3.61,4,3.48,6,3.64,2,3.51,4,3.66,4,2.2,5.7,7.9,7.4,8.2,5.7,1.4,6.1,4.2,6.8,1.9,6.2,0.2,4.4,4,Active,6,Very active,1,lessactive,7,Veryactive,9,Very active,4,Active,4,Active,1,7/22/2016,1,8/22/2016
12018,161.322,123456,0.15,1,0.86,0.9,Low risk,1,3.82,4,4.21,2,3.9,4,4.28,6,4.17,5,4.05,4,3.94,3,3.2,5,3.91,7,3.61,6,3.48,3,3.64,4,3.51,3,3.66,5,0.6,5.7,2.8,7.4,8.6,5.7,1.6,6.1,8.1,6.8,9.3,6.2,1.9,4.4,3,Active,4,Active,2,lessactive,5,active,4,Active,8,Very Active,7,Very Active,1,7/22/2016,1,8/20/2016
11885,161.322,123456,0.04,0.9,0.89,0.9,Low risk,7,3.82,5,4.21,2,3.9,6,4.28,7,4.17,6,4.05,1,3.94,2,3.2,7,3.91,6,3.61,2,3.48,2,3.64,2,3.51,1,3.66,4,5.3,5.7,4.2,7.4,7.6,5.7,6.4,6.1,6.2,6.8,7.9,6.2,1.5,4.4,7,Very active,5,Active,8,Veryactive,2,lessactive,2,Less Active,5,Active,2,Less Active,1,7/21/2016,1,8/23/2016
12025,161.322,123456,0.07,0.8,0.9,0.9,Low risk,1,3.82,6,4.21,5,3.9,6,4.28,7,4.17,3,4.05,7,3.94,6,3.2,5,3.91,2,3.61,4,3.48,6,3.64,1,3.51,0,3.66,2,2.3,5.7,6.7,7.4,6.6,5.7,5.2,6.1,6.1,6.8,8.2,6.2,7.8,4.4,1,LessActive,7,Very active,9,Veryactive,8,Veryactive,6,Very active,3,Active,3,Active,1,7/27/2016,1,8/26/2016
12008,161.322,123456,0.4,0.9,0.63,0.74,Medium risk,7,3.82,4,4.21,6,3.9,7,4.28,6,4.17,2,4.05,5,3.94,2,3.2,7,3.91,3,3.61,0,3.48,0,3.64,7,3.51,7,3.66,4,9.8,5.7,3.3,7.4,3.5,5.7,2.5,6.1,7.9,6.8,5.9,6.2,5.7,4.4,7,Very active,7,Very active,4,Active,1,lessactive,2,Less Active,4,Active,9,Very Active,1,7/17/2016,1,8/27/2016
11819,161.322,123456,0.39,1,0.65,0.77,Medium risk,4,3.82,1,4.21,1,3.9,2,4.28,4,4.17,3,4.05,2,3.94,4,3.2,5,3.91,1,3.61,7,3.48,1,3.64,1,3.51,5,3.66,3,0.2,5.7,6,7.4,8.6,5.7,1,6.1,5.9,6.8,4,6.2,2.5,4.4,2,LessActive,7,Very active,7,Veryactive,2,lessactive,4,Active,1,Less Active,9,Very Active,1,7/17/2016,1,8/27/2016
11862,161.322,123456,0.54,0.9,0.73,0.81,Low risk,2,3.82,6,4.21,1,3.9,4,4.28,6,4.17,5,4.05,5,3.94,0,3.2,6,3.91,2,3.61,4,3.48,7,3.64,5,3.51,6,3.66,2,0.7,5.7,9.4,7.4,8.5,5.7,7.3,6.1,1.6,6.8,0.5,6.2,7.2,4.4,2,LessActive,5,Active,8,Veryactive,4,active,6,Very active,5,Active,9,Very Active,1,7/26/2016,1,8/18/2016
12053,161.322,123456,0.6,1,0.74,0.82,Low risk,1,3.82,1,4.21,4,3.9,7,4.28,2,4.17,2,4.05,1,3.94,6,3.2,7,3.91,7,3.61,2,3.48,1,3.64,3,3.51,7,3.66,2,7.7,5.7,9.5,7.4,5.3,5.7,2.7,6.1,9,6.8,5.5,6.2,0.3,4.4,6,Very active,1,Active,7,Veryactive,2,lessactive,2,Less Active,3,Active,4,Active,1,7/24/2016,1,8/31/2016
11892,161.322,123456,0.29,0.9,0.79,0.84,Low risk,1,3.82,1,4.21,5,3.9,1,4.28,5,4.17,4,4.05,5,3.94,7,3.2,7,3.91,2,3.61,7,3.48,6,3.64,2,3.51,1,3.66,2,7.9,5.7,5.4,7.4,3,5.7,3.6,6.1,3.6,6.8,1.7,6.2,6.9,4.4,2,LessActive,8,Very active,2,lessactive,4,active,9,Very active,6,Very Active,7,Very Active,1,7/27/2016,1,8/20/2016
11971,161.322,123456,0.16,1,0.79,0.85,Low risk,4,3.82,5,4.21,3,3.9,1,4.28,1,4.17,2,4.05,2,3.94,1,3.2,6,3.91,2,3.61,0,3.48,2,3.64,2,3.51,7,3.66,3,0.9,5.7,6.2,7.4,1.1,5.7,8.4,6.1,2.9,6.8,3.1,6.2,2.7,4.4,9,Very active,1,Active,1,lessactive,7,Veryactive,6,Very active,9,Very Active,9,Very Active,1,7/30/2016,1,8/21/2016
12038,161.322,123456,0.58,0.9,0.49,0.66,High risk,2,3.82,3,4.21,2,3.9,7,4.28,1,4.17,6,4.05,3,3.94,0,3.2,0,3.91,7,3.61,2,3.48,7,3.64,7,3.51,1,3.66,4,7.8,5.7,4.1,7.4,7.7,5.7,2.7,6.1,3.3,6.8,4.7,6.2,0.6,4.4,7,Very active,7,Very active,2,lessactive,5,active,8,Very active,5,Active,3,Active,1,7/18/2016,1,8/23/2016
11905,161.322,123456,0.33,0.7,0.44,0.62,High risk,4,3.82,1,4.21,2,3.9,4,4.28,5,4.17,3,4.05,3,3.94,5,3.2,0,3.91,6,3.61,5,3.48,7,3.64,0,3.51,6,3.66,4,8.1,5.7,9.7,7.4,3.5,5.7,1.1,6.1,2.8,6.8,3.6,6.2,2.1,4.4,2,LessActive,8,Very active,4,Active,9,Veryactive,7,Very active,2,Less Active,4,Active,1,7/14/2016,1,8/25/2016
